Procede Data Log
OpenFlash Data File 1
14
Time[s],RPM,Throttle,MAF Volt.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Command AFR,Fuel Sys. Status,Wideband AFR,MAF,O2S2 Volt,A/F Sensor V
144.28,1747.5,11.16,2.17,18.5,14.24,6.25,28.91,0,14.94,2,18,18.93,0,2.15
144.38,1817,11.46,2.21,17.5,14.01,6.25,30.47,0,14.82,2,18,19.91,0,2.08
144.48,1903.5,10.83,2.2,17,14.01,5.47,30.47,0,14.82,2,18,19.56,0,2.09
144.58,1952.25,10.37,2.22,18.5,13.78,3.12,30.47,0,14.82,2,18,19.59,0,2.04
144.69,2010,9.99,2.21,19,13.44,0.78,29.69,0,14.82,2,18,20.37,0,2.01
144.80,2029.5,9.82,2.21,21,13.9,0,28.91,0,14.94,2,18,19.95,0,2.01
144.90,2055.75,8.97,2.19,21.5,13.9,-1.56,28.91,0,14.94,2,18,19.1,0,2.04
145.01,2071,8.12,2.13,23.5,13.67,-3.12,28.91,0,14.94,2,18,18.08,0,2.04
145.11,2105.5,8.14,2.1,24.5,14.13,-3.91,30.47,0,14.94,2,18,17.38,0,2.05
145.21,2127,9,2.2,26.5,14.36,-4.69,30.47,0,14.94,2,18,19.34,0,2.12
145.31,2194.25,10.5,2.3,26.5,13.9,-6.25,30.47,0,14.94,2,18,19.56,0,2.13
145.41,2229.25,11.73,2.36,25.5,13.9,-7.81,29.69,0,14.94,2,18,24.65,0,2.05
145.52,2330.75,10.88,2.33,23,14.13,-8.59,28.91,0,14.82,2,18,24.12,0,2.08
145.62,2369.25,10.73,2.32,24.5,14.59,-9.38,28.12,0,14.82,2,18,23.09,0,2.11
145.72,2426,11.15,2.35,25,14.93,-8.59,28.12,0,14.82,2,18,23.37,0,2.24
145.83,2509.5,10.9,2.37,24.5,15.04,-6.25,27.34,0,14.82,2,18,24.94,0,2.24
145.94,2568.75,11.46,2.36,25,15.16,-5.47,27.34,0,14.82,2,18,24.28,0,2.24
146.04,2604,11.45,2.4,25,14.93,-3.91,26.56,0,14.82,2,18,25.87,0,2.22
146.14,2735.75,11.04,2.4,27.5,14.24,-4.69,26.56,0,14.82,2,18,25.91,0,2.15
146.24,2766,9.66,2.34,28,13.78,-6.25,25.78,0,14.82,2,18,24.04,0,2.06
146.34,2805.5,9.19,2.31,30.5,13.44,-9.38,25,0,14.82,2,18,24.04,0,2.02
146.45,2833,10.32,2.38,32,13.67,-11.72,25.78,0,14.82,2,18,25.7,0,1.99
146.55,2885,12.71,2.53,31,13.21,-15.62,25.78,0,14.82,2,18,25.7,0,1.95
146.65,2809.25,14.49,2.62,2,14.81,-3.12,25.78,0,14.82,2,18,34.62,0,2.02
146.76,2517.25,15.65,2.58,0,14.93,-2.34,25.78,0,14.71,2,18,32.61,0,2.24
146.86,2295.5,16.82,2.5,0,13.44,-3.91,25,0,14.47,2,18,30.68,0,2.1
146.96,2079.25,20.77,2.59,4,13.9,-4.69,25,0,14.35,2,18,35.28,0,2.05
147.07,2310.25,24.86,2.59,5.5,14.47,-4.69,25,0,14.24,2,18,36.28,0,2.08
147.17,2366.75,22.51,2.67,8.5,13.55,-3.12,25,0,14.24,2,18,33.46,0,1.99
147.27,2401.5,22.82,2.68,9.5,13.44,-6.25,25.78,0,14.24,2,18,36.67,0,1.85
147.37,2492.25,21.43,2.7,9.5,14.24,-4.69,25.78,0,14.12,2,18,36.23,0,2.09
147.47,2519.75,21.34,2.71,9.5,13.44,-4.69,26.56,0,14.12,2,18,37.6,0,2.12
147.57,2551.25,24.53,2.76,10,13.44,-5.47,26.56,0,14.12,2,18,40.69,0,1.92
147.67,2596.25,22.4,2.74,10.5,13.55,-6.25,26.56,0,14,2,18,39.86,0,2.02
147.77,2677.75,22.13,2.73,10.5,13.78,-7.03,26.56,0,14,2,18,39.48,0,1.99
147.87,2701.5,21.99,2.76,11,13.9,-7.03,28.91,0,14,2,18,40.58,0,2.02
147.97,2748,22.03,2.75,11,13.55,-6.25,28.91,0,14,2,18,40.53,0,1.95
148.07,2776.75,22.58,2.78,11.5,13.78,-7.81,28.91,0,14.12,2,18,41.02,0,1.99
148.17,2808.5,22.86,2.75,12,14.13,-8.59,28.91,0,14.12,2,18,41.19,0,2.03
148.27,2840.75,27,2.85,12,13.9,-7.81,28.91,0,14.12,2,18,45.95,0,2.06
148.38,2881.5,30.74,2.88,12.5,14.24,-6.25,28.91,0,14,2,18,45.56,0,2.12
148.49,2915,34.28,2.89,12.5,13.55,-6.25,28.91,0,13.88,2,18,48.97,0,2.01
148.60,2933,35.03,2.93,13,13.44,-7.81,28.91,0,13.88,2,18,48.97,0,2.02
148.70,2984.5,32.56,2.86,13,12.98,-9.38,28.91,0,13.76,2,18,48.9,0,1.9
148.80,3002,29.56,2.87,13.5,12.98,-11.72,28.91,0,13.88,2,18,47.17,0,1.84
148.90,3021.25,28.86,2.89,13.5,13.32,-14.06,28.91,0,13.88,2,18,47.68,0,1.84
149.00,3115.75,29.62,2.9,14,13.55,-14.06,28.91,0,13.88,2,18,49.42,0,2.03
149.10,3161.25,28.89,2.94,15,13.44,-14.84,28.91,0,13.88,2,18,49.16,0,1.93
149.20,3216.5,30.77,3,15,12.98,-16.41,28.91,0,13.88,2,18,50.58,0,1.91
149.30,3270,55.02,3,15.5,13.55,-18.75,28.91,0,13.76,2,18,57.68,0,1.93
149.40,3365,63.72,3.04,15.5,12.98,-19.53,28.91,0,13.65,2,18,54.94,0,1.92
149.51,3391,70.14,3.11,16,11.02,0,28.91,0,12.59,4,18,60.92,0,1.81
149.61,3485.25,78.94,3.16,16,10.45,0,28.91,0,12.59,4,18,60.48,0,0.92
149.71,3571,87.4,3.04,16.5,10.45,0,28.91,0,12.59,4,18,55.98,0,0.9
149.81,3605,92.85,3.15,16.5,10.57,0,28.91,0,12.59,4,18,62.61,0,0.93
149.92,3698.25,95.16,3.17,16.5,10.45,0,28.91,0,12.59,4,18,60.48,0,0.91
150.03,3781.5,96.56,3.18,17,10.57,0,28.91,0,12.59,4,18,61.73,0,0.96
150.13,3854,95.78,3.22,17,10.45,0,28.91,0,12.59,4,18,62.98,0,0.95
150.23,3905,95.54,3.24,17.5,10.68,0,28.91,0,12.59,4,18,66.27,0,0.92
150.34,3951.75,93.94,3.22,17.5,10.8,0,28.91,0,12.47,4,18,67.48,0,0.95
150.44,4058.75,92.66,3.25,18,10.8,0,28.91,0,12.47,4,18,67.58,0,1.07
150.54,4079,76.24,3.23,18,10.68,0,28.91,0,12.47,4,18,69.91,0,1.01
150.65,4127.25,72.55,3.26,18,10.68,0,28.91,0,12.47,4,18,67.3,0,1.01
150.75,4222.5,69.81,3.3,18.5,10.57,0,28.91,0,12.47,4,18,69.45,0,1.12
150.85,4289.5,59.25,3.26,18.5,10.68,0,28.91,0,12.47,4,18,66.55,0,0.96
150.95,4324.25,57.52,3.27,18.5,10.8,0,28.91,0,12.47,4,18,73.28,0,0.99
151.06,4343.5,59.32,3.26,18.5,10.8,0,28.91,0,12.47,4,18,70.1,0,1.01
151.16,3598.5,79.15,3.16,18,12.06,0,28.91,0,12.47,4,18,67.67,0,1.87
151.26,3303.25,54.01,3.05,2,14.93,0,28.91,0,12.59,4,18,54.5,0,3.58
151.36,3112.75,49.35,3,15,10.34,0,28.91,0,12.59,4,18,55.76,0,1.87
151.46,3115.5,49.69,3.04,15,10.34,0,28.91,0,12.59,4,18,54.28,0,0.76
151.56,3166.25,47.93,3.04,15.5,10.34,0,28.91,0,12.59,4,18,53.62,0,0.82
151.66,3207.25,43.59,2.98,15.5,10.57,0,28.91,0,12.59,4,18,52.81,0,0.93
151.76,3232.25,45.15,3.03,16,10.45,0,28.91,0,12.59,4,18,55.84,0,0.95
151.87,3255,44.04,2.99,16,10.68,0,28.91,0,12.59,4,18,54.13,0,0.88
151.98,3323.25,50.07,3.06,16,10.45,0,28.91,0,12.59,4,18,57.16,0,0.92
152.08,3334,47.1,3.06,16,10.57,0,28.91,0,12.59,4,18,56.43,0,0.88
152.18,3343.25,52.39,3.05,16,10.45,0,28.91,0,12.59,4,18,56.13,0,0.89
152.28,3396.5,51.83,3.02,16.5,10.45,0,28.91,0,12.59,4,18,57.46,0,0.89
152.38,3429.75,53.65,3,16.5,10.34,0,28.91,0,12.59,4,18,58.71,0,0.85
152.49,3457,55.36,3.09,16.5,10.45,0,28.91,0,12.59,4,18,57.75,0,0.87
152.59,3468.25,24.13,2.86,16.5,10.45,0,28.91,0,12.59,4,18,56.5,0,0.87
152.69,3467.25,10.22,2.44,15.5,10.45,0,28.91,0,13.41,4,18,30.58,0,0.86
152.80,3459.25,4.45,2.14,19,10.91,-6.25,28.91,0,14.59,2,18,17.48,0,1.17
152.91,3482.5,1.36,1.94,35,13.32,0,28.91,0,15.06,4,18,14.89,0,1.17
153.01,3420,0.41,1.82,35.5,14.13,0,29.69,0,15.06,4,18,10.34,0,2.09
153.11,3487,0,1.75,34,15.39,0,29.69,0,15.06,4,18,9.16,0,2.17
153.21,3361.25,0,1.76,31.5,18.83,0,29.69,0,15.06,4,18,9.11,0,2.65
153.32,3264.75,0,1.72,30,20.33,0,29.69,0,15.06,4,18,8.87,0,2.92
153.43,3086.25,0,1.72,30,20.33,0,29.69,0,15.06,4,18,8.65,0,3.45
153.54,2904.25,0,1.71,30,20.33,0,29.69,0,15.06,4,18,8.15,0,3.8
153.64,2819,0,1.65,32.5,20.33,0,29.69,0,15.06,4,18,7.65,0,3.89
153.75,2640.75,0,1.62,32.5,20.33,0,29.69,0,15.06,4,18,6.97,0,4.02
153.85,2461.25,0,1.61,33,20.33,0,29.69,0,15.06,4,18,6.65,0,4.07
153.95,2378.75,0,1.56,33,20.33,0,29.69,0,15.06,4,18,6.29,0,4.1
154.06,2313.25,0,1.53,31.5,20.33,0,29.69,0,15.06,4,18,5.63,0,4.11
154.16,2279.5,0,1.5,30.5,20.33,0,29.69,0,15.06,4,18,5.29,0,4.14
154.26,2295,0,1.5,29.5,20.33,0,29.69,0,15.06,4,18,5.07,0,4.14
154.36,2302.5,0,1.51,30,20.33,0,29.69,0,15.06,4,18,5.12,0,4.14
154.47,2298.25,0,1.52,30,20.33,0,29.69,0,15.06,4,18,5.5,0,4.15
154.58,2288.5,0,1.52,30,20.33,0,29.69,0,15.06,4,18,5.35,0,4.14
154.68,2293,0,1.5,29.5,20.33,0,29.69,0,15.06,4,18,5.37,0,4.14
154.79,2319.75,0,1.52,29.5,20.33,0,29.69,0,15.06,4,18,5.35,0,4.14
154.89,2347.5,0,1.53,29.5,20.33,0,29.69,0,15.06,4,18,5.55,0,4.14
154.99,2346,0,1.52,30,20.33,0,29.69,0,15.06,4,18,5.52,0,4.14
155.10,2335,0,1.52,30,20.33,0,29.69,0,15.06,4,18,5.45,0,4.15
155.20,2328.75,0,1.52,30,20.33,0,29.69,0,15.06,4,18,5.49,0,4.14
155.30,2320,0,1.52,30,20.33,0,29.69,0,15.06,4,18,5.45,0,4.16
155.40,2308.5,0,1.51,30,20.33,0,29.69,0,15.06,4,18,5.44,0,4.15
155.51,2295,0,1.52,30,20.33,0,29.69,0,15.06,4,18,5.29,0,4.17
155.61,2290,0,1.5,30,20.33,0,29.69,0,15.06,4,18,5.02,0,4.15
155.72,2287.25,0,1.51,30,20.33,0,29.69,0,15.06,4,18,5.29,0,4.15
155.83,2270.75,0,1.5,30,20.33,0,29.69,0,15.06,4,18,5.29,0,4.16
155.94,2266.75,0,1.52,30,20.33,0,29.69,0,15.06,4,18,5.56,0,4.16
156.04,2259.5,0,1.5,30,20.33,0,29.69,0,15.06,4,18,5.2,0,4.16
156.14,2248,0,1.53,30,20.33,0,29.69,0,15.06,4,18,5.49,0,4.14
156.24,2240,0,1.5,30,20.33,0,29.69,0,15.06,4,18,5.27,0,4.16
156.34,2232,0,1.52,30,20.33,0,29.69,0,15.06,4,18,5.29,0,4.15
156.44,2225.25,0,1.5,30,20.33,0,29.69,0,15.06,4,18,5.27,0,4.14
156.54,2213.5,0,1.5,30,20.33,0,29.69,0,15.06,4,18,5.09,0,4.17
156.64,2207.25,0,1.5,30,20.33,0,29.69,0,15.06,4,18,5.24,0,4.15
156.74,2197,0,1.5,30,20.33,0,29.69,0,15.06,4,18,5.17,0,4.16
156.84,2185.75,0,1.49,30,20.33,0,29.69,0,15.06,4,18,5.34,0,4.15
156.95,2181.25,0,1.49,30,20.33,0,29.69,0,15.06,4,18,5.22,0,4.16
157.05,2176.5,0,1.45,30,20.33,0,29.69,0,15.06,4,18,5.24,0,4.15
157.16,2161.5,0,1.45,30.5,20.33,0,29.69,0,15.06,4,18,4.46,0,4.17
157.26,2162.75,0,1.44,30,20.33,0,29.69,0,15.06,4,18,4.52,0,4.17
157.36,2155.5,0,1.45,30,20.33,0,29.69,0,15.06,4,18,4.46,0,4.15
157.46,2145.5,0,1.46,30.5,20.33,0,29.69,0,15.06,4,18,4.52,0,4.15
157.56,2142.25,0,1.46,30,20.33,0,29.69,0,15.06,4,18,4.59,0,4.16
157.66,2132.5,0,1.45,30,20.33,0,29.69,0,15.06,4,18,4.54,0,4.14
157.76,2127.75,0,1.45,30,20.33,0,29.69,0,15.06,4,18,4.62,0,4.14
157.86,2126,0,1.44,30,20.33,0,29.69,0,15.06,4,18,4.48,0,4.15
157.96,2116.75,0,1.44,30,20.33,0,29.69,0,15.06,4,18,4.47,0,4.14
158.06,2114.25,0,1.44,30,20.33,0,29.69,0,15.06,4,18,4.41,0,4.16
158.17,2098,0,1.43,30,20.33,0,29.69,0,15.06,4,18,4.26,0,4.16
158.27,2092.5,0,1.44,30,20.33,0,29.69,0,15.06,4,18,4.57,0,4.14
158.37,2088.75,0,1.44,30,20.33,0,29.69,0,15.06,4,18,4.35,0,4.15
158.47,2077.5,0,1.44,30,20.33,0,29.69,0,15.06,4,18,4.5,0,4.15
158.57,2072,0,1.42,30,20.33,0,29.69,0,15.06,4,18,4.38,0,4.16
158.67,2068,0,1.42,30,20.33,0,29.69,0,15.06,4,18,4.16,0,4.13
158.77,2059,0,1.43,30.5,20.33,0,29.69,0,15.06,4,18,4.34,0,4.16
158.87,2042,0,1.43,30,20.33,0,29.69,0,15.06,4,18,4.3,0,4.13
158.97,2037.75,0,1.42,30,20.33,0,29.69,0,15.06,4,18,4.16,0,4.15
159.08,2029.75,0,1.42,30,20.33,0,29.69,0,15.06,4,18,4.23,0,4.13
159.18,2018.75,0,1.41,30,20.33,0,29.69,0,15.06,4,18,4.17,0,4.15
159.28,2007.75,0,1.42,30,20.33,0,29.69,0,15.06,4,18,4.11,0,4.15
159.39,2000.25,0,1.44,30,20.33,0,29.69,0,15.06,4,18,4.41,0,4.15
159.49,1993.5,0,1.42,30,20.33,0,29.69,0,15.06,4,18,4.21,0,4.13
159.59,1977.5,0,1.4,30.5,20.33,0,29.69,0,15.06,4,18,4.06,0,4.16
159.69,1971.75,0,1.4,30,20.33,0,29.69,0,15.06,4,18,4.14,0,4.14
159.79,1964,0,1.41,30.5,20.33,0,29.69,0,15.06,4,18,4.11,0,4.12
159.89,1930.75,0,1.39,30.5,20.33,0,29.69,0,15.06,4,18,4.02,0,4.16
159.99,1921.25,0,1.4,30.5,20.33,0,29.69,0,15.06,4,18,3.98,0,4.16
160.10,1909,0,1.39,30.5,20.33,0,29.69,0,15.06,4,18,3.94,0,4.16
160.20,1881.25,0,1.39,30.5,20.33,0,29.69,0,15.06,4,18,3.97,0,4.15
160.30,1851.75,0,1.36,30.5,20.33,0,29.69,0,15.06,4,18,3.7,0,4.16
160.40,1840,0,1.38,30.5,20.33,0,29.69,0,15.06,4,18,3.69,0,4.16
160.50,1822.5,0,1.37,30.5,20.33,0,29.69,0,15.06,4,18,3.68,0,4.15
160.60,1772.25,0,1.36,30.5,20.33,0,29.69,0,15.06,4,18,3.63,0,4.13
160.70,1750.25,0,1.35,29,20.33,0,29.69,0,15.06,4,18,3.61,0,4.14
160.80,1739.75,0,1.35,28,20.33,0,29.69,0,15.06,4,18,3.52,0,4.16
160.90,1684,0,1.33,26.5,20.33,0,29.69,0,15.06,4,18,3.37,0,4.14
161.00,1660.5,0,1.33,26,20.33,0,29.69,0,15.06,4,18,3.36,0,4.13
161.10,1646.75,0,1.31,24,20.33,0,29.69,0,15.06,4,18,3.31,0,4.18
161.21,1608.5,0,1.31,23,20.33,0,29.69,0,15.06,4,18,3.15,0,4.17
161.32,1577.75,0,1.31,22.5,20.33,0,29.69,0,15.06,4,18,3.15,0,4.13
161.42,1556.5,0,1.31,20.5,20.33,0,29.69,0,15.06,4,18,3.2,0,4.19
161.52,1523.5,0,1.31,20,20.33,0,29.69,0,15.06,4,18,3.14,0,4.13
161.62,1502.5,0,1.31,19.5,20.33,0,29.69,0,15.06,4,18,3.16,0,4.18
161.72,1467,0,1.32,17.5,20.33,0,29.69,0,15.06,4,18,3.2,0,4.16
161.82,1431.75,0,1.32,16.5,20.33,0,29.69,0,15.06,4,18,3.17,0,4.11
161.93,1412,0,1.31,15.5,20.33,0,29.69,0,15.06,4,18,3.16,0,4.1
162.04,1374.5,0,1.31,14.5,20.33,0,29.69,0,15.06,4,18,3.2,0,4.12
162.14,1333.5,0,1.31,14.5,20.33,0,29.69,0,15.06,4,18,3.13,0,4.13
162.24,1319.75,0,1.3,13.5,20.33,0,29.69,0,15.06,4,18,3.16,0,4.15
162.34,1299.75,0,1.31,13,20.33,0,29.69,0,15.06,4,18,3.19,0,4.15
162.44,1241.25,0,1.32,12.5,20.33,0,29.69,0,15.06,4,18,3.16,0,4.13
162.54,1222.25,0,1.3,11.5,20.33,0,29.69,0,15.06,4,18,3.27,0,4.13
162.65,1206.5,0,1.3,11.5,20.33,0,29.69,0,15.06,4,18,3.13,0,4.14
162.75,1160.25,0,1.31,11,20.33,0,29.69,0,15.06,4,18,3.08,0,4.14
162.86,1126,0,1.3,11.5,20.33,0,29.69,0,15.06,4,18,3.17,0,4.13
162.97,1099.5,0,1.32,11.5,20.33,0,29.69,0,15.06,4,18,3.3,0,4.13
163.07,1042.75,0,1.32,12.5,20.33,0,29.69,0,15.06,4,18,3.31,0,4.13
163.17,1064,0.07,1.31,11,20.33,0,29.69,0,15.06,4,18,3.15,0,4.15
163.28,1069.5,0,1.31,9,20.33,0,29.69,0,15.06,4,18,3.25,0,4.13
163.38,1083.5,0.07,1.3,9.5,20.33,0,29.69,0,15.06,4,18,3.19,0,4.13
163.48,1085.25,0.04,1.31,10,20.33,0,29.69,0,15.06,4,18,3.16,0,4.1
163.58,1080.25,0.04,1.31,10,20.33,0,29.69,0,15.06,4,18,3.18,0,4.02
163.69,1072.25,0,1.32,10.5,20.33,0,29.69,0,15.06,4,18,3.27,0,3.88
163.79,1078.25,0,1.32,9.5,20.33,0,29.69,0,15.06,4,18,3.23,0,3.78
163.89,1093.5,0,1.3,9,20.33,0,29.69,0,15.06,4,18,3.21,0,3.5
164,1111.75,0,1.31,8.5,20.33,0,29.69,0,15.06,4,18,3.14,0,3.37
164.10,1178,0,1.31,8.5,20.33,0,29.69,0,15.06,4,18,3.14,0,3.12
164.20,1177.75,0,1.3,9,20.21,0,29.69,0,15.06,4,18,3.13,0,2.81
164.30,1182,0,1.31,9,18.37,0,29.69,0,15.06,4,18,3.19,0,2.67
164.41,1198.5,0,1.32,9.5,17.11,0,29.69,0,15.06,4,18,3.23,0,2.52
164.52,1192,1.34,1.38,10,15.85,0,28.91,0,15.06,4,18,4.01,0,2.33
164.62,1200.75,2.29,1.51,14.5,14.93,0,28.91,0,14.94,2,18,4.94,0,2.26
164.72,1268,2.62,1.54,18.5,14.24,0,27.34,0,14,2,18,5.75,0,2.11
164.82,1321.25,2.87,1.59,26.5,13.09,-2.34,26.56,0,14,2,18,5.92,0,2
164.92,1347.75,4.61,1.59,31.5,12.63,-5.47,25,0,14.12,2,18,6.86,0,1.8
165.02,1346.5,6.29,1.76,31,12.98,-7.03,24.22,0,14.12,2,18,9.75,0,1.88
165.12,1362.25,7.96,1.93,26,12.86,-8.59,23.44,0,14.24,2,18,11.73,0,1.76
165.22,1435.25,7.96,1.99,25,13.09,-4.69,23.44,0,14.24,2,18,14.09,0,1.88
165.33,1541.5,8.84,2.12,25.5,14.59,-4.69,24.22,0,14.24,2,18,16.05,0,2.19
165.44,1621.75,7.96,2.04,24,15.85,0.78,25,0,14.35,2,18,16.5,0,2.33
165.54,1638,8.21,2.04,23.5,16.88,4.69,25,0,14.35,2,18,15.42,0,2.42
165.64,1585,8.64,2.05,19.5,15.96,8.59,26.56,0,14.47,2,18,15.71,0,2.37
165.74,1418,8.97,2.03,17.5,14.36,9.38,26.56,0,14.47,2,18,15.58,0,2.25
165.84,1353.5,7.08,1.93,14.5,13.67,7.81,26.56,0,14.47,2,18,14.98,0,2.14
165.94,1316.75,6.72,1.88,15,13.09,6.25,27.34,0,14.59,2,18,11.46,0,1.91
166.04,1334.5,6.5,1.87,17,12.52,6.25,27.34,0,14.59,2,18,11.65,0,1.85
166.14,1337.5,5.3,1.84,19,12.4,-0.78,24.22,0,14.71,2,18,11.24,0,1.69
166.24,1360.5,3.42,1.74,19,12.4,-0.78,24.22,0,14.71,2,18,10.88,0,1.62
166.34,1354,1.24,1.61,21,12.29,-6.25,22.66,0,14.82,2,18,8.73,0,1.56
166.45,1369.25,0,1.43,18.5,12.4,-7.81,22.66,0,14.82,2,18,4.9,0,1.61
166.55,1463.75,0,1.44,19,13.78,-7.81,23.44,0,14.82,2,18,4.43,0,2.01
166.65,1515.25,0,1.47,20.5,14.59,-7.03,24.22,0,14.94,2,18,4.47,0,2.15
166.75,1461,0,1.48,19,14.93,-6.25,24.22,0,14.94,2,18,4.82,0,2.14
166.86,1434.75,0,1.46,16,14.01,-6.25,25,0,14.94,2,18,4.79,0,2.25
166.96,1396.25,0,1.5,15,13.44,-7.03,25,0,14.94,2,18,4.83,0,2.07
167.07,1392.75,0,1.49,14,13.32,-7.81,25.78,0,14.94,2,18,5.01,0,1.94
167.17,1378.25,0,1.48,14,13.21,-7.81,25.78,0,14.94,2,18,4.9,0,1.9
167.27,1362.75,0,1.49,14,13.55,-8.59,26.56,0,14.94,2,18,4.93,0,1.94
167.38,1343,0,1.45,13.5,13.9,-8.59,26.56,0,14.94,2,18,4.51,0,2.07
167.48,1334,0,1.46,13,13.9,-9.38,26.56,0,14.94,2,18,4.62,0,2.02
167.59,1324.75,0,1.45,13,14.01,-9.38,27.34,0,14.94,2,18,4.39,0,2.09
167.70,1298.5,0,1.45,13,14.01,-9.38,27.34,0,14.94,2,18,4.46,0,2.07
167.80,1296.25,0,1.44,12,13.9,-10.16,29.69,0,14.94,2,18,4.39,0,2.04
167.90,1277,0,1.43,12,13.9,-10.16,29.69,0,14.94,2,18,4.2,0,2.01
168.00,1267.75,0,1.41,12,13.9,-10.94,29.69,0,14.94,2,18,4.25,0,2.05
168.10,1240.5,0,1.43,11.5,14.13,-10.94,29.69,0,14.94,2,18,4.15,0,2.05
168.21,1218.75,0,1.45,11.5,14.36,-10.94,29.69,0,14.94,2,18,4.61,0,2.14
168.31,1203.25,0,1.42,11,14.47,-10.94,29.69,0,14.94,2,18,4.24,0,2.14
168.42,1166.75,0,1.44,11,15.5,-10.16,29.69,0,14.94,2,18,4.38,0,2.25
168.53,1134,0,1.43,11,15.96,-9.38,29.69,0,14.94,2,18,4.24,0,2.36
168.63,1116.5,0,1.41,11,16.65,-9.38,29.69,0,14.94,2,18,4.23,0,2.35
168.73,1101,0,1.43,10.5,15.96,-7.81,29.69,0,14.94,2,18,4.23,0,2.37
168.83,1086.5,0,1.42,11,17.57,-7.03,29.69,0,14.94,2,18,4.39,0,2.41
168.93,1055.75,0,1.49,11,19.29,-5.47,29.69,0,14.94,2,18,4.5,0,2.53
169.04,1046,0,1.52,10.5,19.98,-3.91,29.69,0,14.94,2,18,5.49,0,2.66
169.14,1056.75,0,1.53,9.5,19.64,-2.34,29.69,0,14.94,2,18,5.47,0,2.67
169.24,1080.5,0,1.51,9,17.8,-0.78,29.69,0,14.94,2,18,5.44,0,2.53
169.35,1097.75,0,1.45,9,17.69,-0.78,29.69,0,14.94,2,18,4.43,0,2.52
169.45,1108.75,0,1.45,9,17.23,0.78,29.69,0,14.94,2,18,4.24,0,2.5
169.55,1127,0,1.44,9,16.31,0.78,29.69,0,14.94,2,18,4.52,0,2.37
169.66,1130.5,0,1.47,9.5,15.39,0.78,29.69,0,14.94,2,18,4.68,0,2.28
169.76,1158.5,0,1.46,9,15.16,0.78,29.69,0,14.94,2,18,4.72,0,2.3
169.86,1180.25,0.63,1.45,9.5,14.47,0.78,29.69,0,14.94,2,18,4.5,0,2.11
169.96,1178.25,1.86,1.58,13,13.78,-1.56,28.91,0,14.94,2,18,5.2,0,2.11
170.06,1244,1.75,1.58,13,13.78,-1.56,27.34,0,14.94,2,18,6.56,0,1.97
170.16,1275,2.04,1.62,22.5,12.52,-7.03,25.78,0,14.94,2,18,6.84,0,1.84
170.27,1336.75,2.44,1.65,25,12.63,-8.59,25,0,14.94,2,18,7.14,0,1.72
170.37,1322.25,3.13,1.69,25,12.75,-4.69,24.22,0,14.94,2,18,7.73,0,1.78
170.48,1292,4.66,1.81,25,12.86,-4.69,23.44,0,14.94,2,18,10.73,0,1.81
170.58,1290.75,6.33,1.94,23.5,13.21,-4.69,22.66,0,14.94,2,18,12.1,0,1.9
170.68,1383.5,10.33,2.2,23,14.13,-4.69,22.66,0,14.94,2,18,20.51,0,2.1
170.79,1454.25,12,2.23,18,14.93,-3.91,22.66,0,14.94,2,18,22.43,0,2.19
170.89,1626.75,11.1,2.12,15,17.11,-2.34,22.66,0,14.82,2,18,18.08,0,2.47
170.99,1649.5,10.3,2.1,14,18.6,5.47,23.44,0,14.82,2,18,17.38,0,2.57
171.09,1599.75,7.82,2.1,14.5,16.65,9.38,24.22,0,14.82,2,18,15.68,0,2.45
171.19,1466.75,7.28,1.93,15.5,16.19,10.16,24.22,0,14.82,2,18,13.58,0,2.37
171.30,1379.75,7.89,1.98,16,14.47,11.72,25,0,14.94,2,18,13.72,0,2.24
171.40,1303.5,8.22,1.96,15,13.78,7.81,25.78,0,14.94,2,18,13.52,0,2.03
171.51,1373.75,8.51,2,14.5,13.67,7.03,26.56,0,14.94,2,18,13.75,0,2
171.61,1364.75,6.22,1.93,14.5,13.55,4.69,26.56,0,14.94,2,18,13.05,0,1.99
171.71,1359,6.48,1.89,16.5,13.32,3.91,27.34,0,14.94,2,18,11.49,0,1.96
171.81,1391,6.95,1.92,18.5,13.32,1.56,25.78,0,14.94,2,18,12.28,0,1.95
171.91,1393.5,5.97,1.88,18.5,13.55,0.78,25.78,0,14.94,2,18,12.5,0,1.98
172.02,1388.75,6.29,1.88,20,13.32,-2.34,25.78,0,14.94,2,18,11.73,0,1.95
172.12,1432.5,6.98,1.97,21,14.01,-2.34,25.78,0,14.94,2,18,13.38,0,2.01
172.23,1444.25,5.68,1.86,20.5,14.36,-2.34,25.78,0,14.94,2,18,11.29,0,2.13
172.34,1464.25,4.95,1.82,21.5,14.47,-1.56,25.78,0,14.94,2,18,10.44,0,2.24
172.44,1475,5.64,1.86,23.5,15.39,0,24.22,0,14.94,2,18,11.31,0,2.28
172.54,1470,5.64,1.88,23.5,15.96,1.56,24.22,0,14.94,2,18,11.57,0,2.33
172.64,1477.5,5.52,1.83,24,16.31,3.12,23.44,0,14.94,2,18,11.44,0,2.37
172.74,1515.75,2.26,1.64,24.5,16.08,4.69,23.44,0,14.94,2,18,10.58,0,2.41
172.84,1491.25,0.88,1.5,26.5,15.96,6.25,21.88,0,14.94,2,18,6.28,0,2.35
172.94,1494.5,0.87,1.44,28,15.5,6.25,21.88,0,14.94,2,18,4.68,0,2.35
