Procede Data Log
OpenFlash Data File 1
14
Time[s],RPM,Throttle,MAF Volt.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Command AFR,Fuel Sys. Status,Wideband AFR,MAF,O2S2 Volt,A/F Sensor V
117.77,1377.5,5.36,1.8,25.5,14.93,0.78,16.41,0,14.94,2,18,9.75,0,2.23
117.87,1379.25,4.81,1.78,25,15.5,2.34,14.84,0,14.94,2,18,10.03,0,2.23
117.97,1377.5,3.94,1.69,25,15.5,2.34,14.84,0,14.94,2,18,8.43,0,2.29
118.07,1380.75,3.43,1.67,25.5,15.62,3.91,14.84,0,14.94,2,18,7.96,0,2.29
118.18,1380,3.03,1.62,25.5,15.39,4.69,14.84,0,14.94,2,18,7.06,0,2.3
118.29,1379.25,3.07,1.62,26,15.16,3.91,14.84,0,14.94,2,18,6.73,0,2.25
118.39,1379.75,3.11,1.6,26.5,14.59,3.91,14.84,0,14.94,2,18,6.8,0,2.21
118.49,1379.75,3.22,1.61,26.5,14.47,3.91,14.84,0,14.94,2,18,6.49,0,2.22
118.59,1376.75,3.47,1.64,26.5,14.7,3.12,14.84,0,14.94,2,18,7.18,0,2.2
118.70,1377.25,3.69,1.65,26.5,15.27,4.69,14.84,0,14.94,2,18,7.27,0,2.26
118.80,1374.5,3.98,1.69,26.5,15.62,6.25,14.84,0,14.94,2,18,7.77,0,2.3
118.91,1380,4.16,1.71,26.5,15.39,7.03,14.84,0,14.94,2,18,8.21,0,2.28
119.02,1380,4.63,1.75,26,15.62,7.81,14.84,0,14.94,2,18,8.8,0,2.33
119.12,1377.25,4.7,1.76,26,15.85,8.59,14.84,0,14.94,2,18,9.13,0,2.29
119.23,1380,4.78,1.77,25.5,15.5,9.38,14.84,0,14.94,2,18,9.21,0,2.32
119.33,1383.5,4.7,1.76,25.5,15.5,10.16,14.84,0,14.94,2,18,9.13,0,2.3
119.43,1381.75,4.31,1.75,25,15.04,10.16,14.84,0,14.94,2,18,8.87,0,2.25
119.53,1379.75,3.8,1.68,25.5,15.27,11.72,14.84,0,14.94,2,18,8.15,0,2.3
119.63,1382.5,3.72,1.68,25.5,15.27,11.72,14.84,0,14.94,2,18,7.79,0,2.28
119.74,1386,3.8,1.68,25.5,14.93,12.5,14.84,0,14.94,2,18,7.77,0,2.22
119.84,1382,3.8,1.68,26,14.59,11.72,14.84,0,14.94,2,18,7.65,0,2.19
119.94,1385.25,3.65,1.67,26,14.93,12.5,14.84,0,14.94,2,18,7.71,0,2.23
120.04,1381.75,3.18,1.63,26,14.47,11.72,14.84,0,14.94,2,18,7.19,0,2.19
120.14,1383.75,3.07,1.63,26.5,14.47,11.72,14.84,0,14.94,2,18,6.84,0,2.18
120.24,1383.25,3.47,1.63,26.5,14.47,10.94,14.84,0,14.94,2,18,6.78,0,2.17
120.34,1385,3.51,1.65,27,14.81,10.16,14.84,0,14.94,2,18,7.06,0,2.12
120.44,1384.5,3.43,1.62,26.5,14.47,10.94,14.84,0,14.94,2,18,6.99,0,2.21
120.55,1386,3.25,1.63,27,14.36,10.16,14.84,0,14.94,2,18,7.06,0,2.11
120.65,1382.75,3.22,1.62,27,14.47,10.94,14.84,0,14.94,2,18,6.88,0,2.18
120.75,1387.75,3.61,1.64,27,14.36,10.94,14.84,0,14.94,2,18,6.99,0,2.21
120.85,1384.5,4.09,1.7,27,14.7,10.16,14.84,0,14.94,2,18,7.77,0,2.14
120.95,1387.25,4.56,1.73,26.5,15.16,10.94,14.84,0,14.94,2,18,8.24,0,2.18
121.06,1390.25,4.45,1.73,26.5,14.47,10.94,14.84,0,14.94,2,18,8.71,0,2.2
121.16,1389.5,4.05,1.72,26,14.93,10.94,14.84,0,14.94,2,18,8.45,0,2.22
121.26,1391.5,3.83,1.68,26,14.93,10.94,14.84,0,14.94,2,18,7.88,0,2.23
121.37,1391.75,3.98,1.69,26,14.93,10.94,14.84,0,14.94,2,18,7.88,0,2.19
121.48,1393.5,4.45,1.7,26.5,14.7,11.72,14.84,0,14.94,2,18,8.11,0,2.22
121.58,1397,4.52,1.73,26,14.47,10.94,14.84,0,14.94,2,18,8.67,0,2.18
121.69,1398.75,4.49,1.74,26,14.47,10.94,14.84,0,14.94,2,18,8.69,0,2.15
121.80,1401.75,4.52,1.73,26,14.47,10.94,14.84,0,14.94,2,18,8.76,0,2.16
121.90,1402.25,4.56,1.73,26,15.04,11.72,14.84,0,14.94,2,18,8.67,0,2.21
122.00,1403.75,4.63,1.74,26,15.16,11.72,14.84,0,14.94,2,18,8.67,0,2.24
122.10,1410,4.67,1.74,26,15.04,12.5,14.84,0,14.94,2,18,8.78,0,2.25
122.20,1408.25,4.34,1.73,26,15.62,13.28,14.84,0,14.94,2,18,8.87,0,2.26
122.30,1411.25,3.94,1.69,26,15.04,14.06,14.84,0,14.94,2,18,7.77,0,2.26
122.40,1415,2.82,1.67,26.5,15.27,14.06,14.84,0,14.94,2,18,7.62,0,2.27
122.50,1414.5,2.45,1.55,27,14.81,14.06,14.84,0,14.94,2,18,6.33,0,2.24
122.60,1419.5,1.62,1.49,27.5,14.7,14.06,14.84,0,14.94,2,18,5.82,0,2.23
122.70,1418.5,0,1.39,29,14.59,14.06,14.84,0,14.94,2,18,4.24,0,2.2
122.80,1420.25,0,1.31,29,14.7,13.28,15.62,0,14.94,2,18,3.19,0,2.2
122.90,1421.75,0,1.29,25.5,15.85,14.84,17.19,0,14.94,2,18,3.12,0,2.3
123.01,1422,0,1.34,23,16.19,14.84,17.97,0,14.94,2,18,3.34,0,2.4
123.11,1415,0,1.42,20.5,15.5,14.84,17.97,0,15.06,4,18,4.42,0,2.28
123.21,1396.5,0,1.5,15,15.96,0,18.75,0,15.06,4,18,5.07,0,2.28
123.31,1439,0,1.45,14,15.04,0,19.53,0,15.06,4,18,4.99,0,2.09
123.42,1422.75,0,1.43,15.5,15.04,0,20.31,0,15.06,4,18,4.46,0,2.19
123.53,1442.5,0,1.43,14,14.81,0,21.09,0,15.06,4,18,4.29,0,2.22
123.63,1412.5,0,1.42,15.5,15.5,0,21.09,0,15.06,4,18,4.29,0,2.29
123.73,1430.25,0.15,1.44,15,17.11,0,21.88,0,15.06,4,18,4.29,0,2.29
123.84,1401.5,1.16,1.52,14,17,0,21.88,0,15.06,4,18,5.25,0,2.46
123.94,1424.75,2.2,1.59,17.5,20.33,0,21.88,0,15.06,4,18,6.05,0,2.77
124.04,1412.75,2.51,1.65,23.5,20.33,0,21.09,0,15.06,4,18,6.95,0,3.02
124.14,1422.25,2.92,1.69,28.5,20.33,0,20.31,0,15.06,4,18,7.23,0,2.98
124.24,1445.75,2.89,1.69,30,20.33,0,19.53,0,15.06,4,18,7.83,0,3.02
124.35,1440.5,2.61,1.68,29,20.33,0,18.75,0,15.06,4,18,7.75,0,2.85
124.45,1429,2.26,1.66,28.5,20.33,0,18.75,0,15.06,4,18,7.25,0,2.72
124.55,1443,2.45,1.65,28.5,17.11,0,17.97,0,15.06,4,18,7.37,0,2.63
124.65,1427,2.9,1.69,28,16.08,0,17.97,0,15.06,4,18,7.88,0,2.49
124.75,1435,3.38,1.72,28,15.27,0,17.97,0,15.06,4,18,8.13,0,2.32
124.85,1444.25,3.94,1.76,28,15.5,0,17.19,0,15.06,4,18,8.91,0,2.34
124.95,1435.75,4.42,1.8,27.5,15.96,0,17.19,0,15.06,4,18,9.23,0,2.35
125.06,1444.5,5.09,1.84,27,16.88,0,17.19,0,15.06,4,18,10.18,0,2.38
125.16,1444.75,5.6,1.88,26,17.46,0,16.41,0,15.06,4,18,11.73,0,2.51
125.26,1450.25,5.8,1.91,25.5,18.15,0,14.84,0,15.06,4,18,12.44,0,2.53
125.36,1452.25,5.74,1.92,24.5,17.34,0,15.62,0,15.06,4,18,12.31,0,2.52
125.46,1455.75,5.53,1.89,24,17.23,0,17.97,0,15.06,4,18,12.42,0,2.52
125.56,1460.5,4.78,1.84,24,16.42,0,17.97,0,15.06,4,18,11.21,0,2.46
125.66,1462.25,4.11,1.79,24.5,16.42,0,17.19,0,15.06,4,18,9.65,0,2.4
125.77,1465.5,2.66,1.68,25,17.23,0,17.19,0,15.06,4,18,8.43,0,2.38
125.87,1473.75,2.6,1.66,26.5,17,0,17.19,0,15.06,4,18,7.18,0,2.47
125.97,1471,2.6,1.65,27.5,16.77,0,16.41,0,15.06,4,18,7.35,0,2.53
126.07,1478,2.6,1.65,28,16.08,0,14.84,0,15.06,4,18,7.12,0,2.36
126.17,1480.25,2.6,1.64,28,16.77,0,14.84,0,15.06,4,18,7.31,0,2.43
126.27,1479.75,2.6,1.65,28.5,17.34,0,14.84,0,15.06,4,18,7.37,0,2.51
126.38,1475,2.63,1.65,29,17.8,0,14.84,0,15.06,4,18,7.06,0,2.48
126.48,1487.25,2.6,1.63,29,17.92,0,14.84,0,15.06,4,18,7.19,0,2.47
126.58,1481,2.52,1.65,29,17,0,14.84,0,15.06,4,18,7.5,0,2.44
126.69,1483.75,2.56,1.64,29.5,16.88,0,14.84,0,15.06,4,18,7.31,0,2.47
126.80,1486.75,2.56,1.66,29.5,17.92,1.56,14.84,0,14.94,2,18,7.56,0,2.51
126.90,1483.75,2.56,1.67,29.5,18.26,8.59,14.84,0,14.94,2,18,7.42,0,2.63
127.00,1488.75,2.56,1.66,29.5,17.57,10.94,14.84,0,14.94,2,18,7.37,0,2.57
127.11,1489.25,2.49,1.64,29.5,18.26,10.94,14.84,0,14.94,2,18,7.21,0,2.5
127.21,1488.25,2.2,1.64,29.5,17.92,12.5,14.84,0,14.94,2,18,7.01,0,2.53
127.31,1493.25,1.36,1.58,30,18.37,13.28,14.84,0,14.94,2,18,6.73,0,2.47
127.41,1493.75,1.25,1.54,31.5,16.65,15.62,14.84,0,14.94,2,18,5.96,0,2.44
127.51,1492.5,1.54,1.53,33,16.54,15.62,14.84,0,14.94,2,18,5.75,0,2.46
127.62,1493,1.94,1.6,34,16.19,14.84,14.84,0,14.94,2,18,6.29,0,2.31
127.72,1494,2.02,1.61,34,15.96,16.41,14.84,0,14.94,2,18,6.49,0,2.33
127.82,1495,2.02,1.6,33.5,15.39,16.41,14.84,0,14.94,2,18,6.65,0,2.26
127.93,1497.5,1.83,1.59,33.5,15.39,16.41,14.84,0,14.94,2,18,6.47,0,2.28
128.03,1497.75,0,1.53,33.5,15.27,16.41,14.84,0,14.94,2,18,6.4,0,2.24
128.13,1495.75,0,1.44,33,15.27,17.19,14.84,0,14.94,2,18,4.35,0,2.25
128.23,1489.75,0,1.45,30.5,16.19,17.19,16.41,0,14.94,2,18,4.52,0,2.29
128.33,1468.5,0,1.44,27,15.85,17.97,17.19,0,14.94,2,18,4.75,0,2.3
128.44,1503.5,0,1.48,23,15.27,17.97,17.97,0,14.94,2,18,4.79,0,2.29
128.54,1469.5,0,1.48,17.5,15.16,0,18.75,0,15.06,4,18,4.84,0,2.26
128.64,1525.25,0,1.45,17.5,15.16,0,19.53,0,15.06,4,18,4.71,0,2.09
128.74,1487.5,0,1.45,17.5,14.59,0,20.31,0,15.06,4,18,4.58,0,2.07
128.84,1510,0,1.46,17.5,14.01,0,20.31,0,15.06,4,18,4.48,0,2.24
128.94,1499.5,0,1.46,17,13.78,0,21.09,0,15.06,4,18,4.62,0,2.1
129.04,1482,0,1.46,18,13.78,0,21.09,0,15.06,4,18,4.8,0,2.13
129.14,1485.75,0,1.38,17.5,14.81,0,21.88,0,15.06,4,18,4.21,0,2.19
129.24,1485,0,1.34,17.5,17.46,0,21.88,0,15.06,4,18,3.46,0,2.22
129.34,1479,0,1.34,17.5,19.18,0,22.66,0,15.06,4,18,3.52,0,2.63
129.44,1480,0,1.34,17.5,20.33,0,22.66,0,15.06,4,18,3.48,0,2.69
129.55,1485.5,0,1.33,17,20.33,0,22.66,0,15.06,4,18,3.45,0,2.91
129.66,1477.5,0,1.33,17,20.33,0,23.44,0,15.06,4,18,3.38,0,2.97
129.76,1478,0,1.32,17,20.33,0,25,0,15.06,4,18,3.27,0,3.2
129.86,1478.75,0,1.32,17,20.33,0,25,0,15.06,4,18,3.22,0,3.31
129.96,1475.75,0,1.33,17,20.33,0,25,0,15.06,4,18,3.34,0,3.39
130.06,1511,0,1.32,17,20.33,0,25,0,15.06,4,18,3.24,0,3.53
130.17,1501.5,0.08,1.31,18,20.33,0,25,0,15.06,4,18,3.09,0,3.66
130.28,1475,4.01,1.66,17.5,20.33,0,25,0,15.06,4,18,7.44,0,3.82
130.38,1505,4.23,1.71,17,20.33,0,25,0,15.06,4,18,7.98,0,3.8
130.48,1539,4.13,1.71,18,20.33,0,25,0,15.06,4,18,8.19,0,3.71
130.59,1581.5,4.28,1.73,20.5,20.33,0,25,0,15.06,4,18,8.47,0,3.54
130.70,1809,3.45,1.73,23,20.33,0,25,0,15.06,4,18,8.8,0,2.7
130.80,1893.25,0,1.41,26.5,16.54,0,25,0,15.06,4,18,4.71,0,2.41
130.90,2039.5,0,1.41,27,14.01,0,25,0,14.94,2,18,4.12,0,2.24
131.00,2099,0.25,1.44,28,13.44,-0.78,25,0,14.94,2,18,4.33,0,1.94
131.10,2087,0.43,1.47,30.5,12.86,-1.56,25,0,14.94,2,18,4.71,0,1.84
131.20,2045.5,0.31,1.46,30.5,12.75,-2.34,25,0,14.94,2,18,4.79,0,1.78
131.31,2046,0,1.44,30,12.86,-3.12,25,0,14.94,2,18,4.55,0,1.8
131.41,2063.75,0,1.44,30,13.55,-3.12,25,0,14.94,2,18,4.43,0,2
131.52,2064.5,0,1.43,30,14.01,-3.91,25,0,14.94,2,18,4.26,0,2.01
131.62,2064,0,1.43,30,14.47,-3.91,25,0,14.94,2,18,4.3,0,2.15
131.72,2055.25,0,1.44,30,14.24,0,25,0,15.06,4,18,4.39,0,2.09
131.83,2048.5,0,1.45,30,14.24,0,25,0,15.06,4,18,4.33,0,2.14
131.93,2050.75,0,1.42,30.5,14.47,0,25,0,15.06,4,18,4.2,0,2.14
132.03,2047,0,1.42,30,14.81,0,25,0,15.06,4,18,4.28,0,2.27
132.13,2052.5,0,1.42,29.5,15.73,0,25,0,15.06,4,18,4.21,0,2.32
132.24,2051.75,0,1.43,30,16.42,0,25,0,15.06,4,18,4.17,0,2.35
132.34,2027.25,0,1.43,31,17.34,0,25,0,15.06,4,18,4.34,0,2.55
132.44,1992.75,0,1.42,30.5,19.29,0,25,0,15.06,4,18,4.25,0,2.62
132.54,2036.25,5.03,1.78,29,20.33,0,25,0,15.06,4,18,4.26,0,2.65
132.64,2041.25,6.55,1.97,30,20.33,0,25,0,15.06,4,18,12.55,0,2.8
132.74,2068.5,6.55,1.99,29,20.33,0,25,0,15.06,4,18,14.36,0,3.1
132.84,2202,6.96,2.03,27,20.33,0,25,0,15.06,4,18,14.83,0,3.03
132.94,2426.75,1.45,1.75,26,15.62,0,25,0,15.06,4,18,15.49,0,2.56
133.04,2540.75,0,1.56,26.5,14.47,0,25,0,14.82,4,18,7.29,0,2.23
133.15,2744.75,0,1.51,27.5,12.75,0,25,0,14.82,2,18,5.56,0,1.91
133.26,2803.5,0,1.51,30,11.94,-0.78,25,0,14.82,2,18,5.34,0,1.56
133.37,2785,0,1.54,30.5,12.17,0,25,0,15.06,4,18,5.58,0,1.59
133.47,2773.25,0,1.59,30,11.94,0,25,0,15.06,4,18,6.58,0,1.57
133.58,2771.5,0,1.59,30,12.4,0,25,0,15.06,4,18,6.43,0,1.41
133.68,2752.75,0,1.6,30,13.32,0,25,0,15.06,4,18,6.31,0,1.75
133.78,2769,0,1.59,29.5,14.13,0,25,0,15.06,4,18,6.28,0,2.06
133.89,2769.75,0,1.61,30,16.08,0,25,0,15.06,4,18,6.54,0,2.25
134.00,2748.25,0,1.59,30.5,18.83,0,25,0,15.06,4,18,6.31,0,2.51
134.11,2723.75,0,1.57,30.5,19.98,0,25,0,15.06,4,18,6.21,0,2.69
134.21,2723.25,0,1.6,30,20.33,0,25,0,15.06,4,18,6.4,0,2.83
134.32,2716.75,0,1.61,30,20.33,0,25,0,15.06,4,18,6.5,0,2.92
134.42,2709.25,0,1.58,30,20.33,0,25,0,15.06,4,18,6.43,0,3.41
134.52,2704.5,0,1.59,30,20.33,0,25,0,15.06,4,18,6.19,0,3.53
134.62,2699,0,1.57,30,20.33,0,25,0,15.06,4,18,6.31,0,3.65
134.72,2687.25,0,1.58,30,20.33,0,25,0,15.06,4,18,6.21,0,3.9
134.82,2675.5,0,1.58,30,20.33,0,25,0,15.06,4,18,6.14,0,3.93
134.92,2672,0,1.58,30,20.33,0,25,0,15.06,4,18,6.12,0,3.97
135.02,2662.75,0,1.58,30,20.33,0,25,0,15.06,4,18,5.89,0,4.03
135.13,2647.75,0,1.55,30,20.33,0,25,0,15.06,4,18,5.98,0,4.08
135.23,2639.5,0,1.56,30,20.33,0,25,0,15.06,4,18,5.95,0,4.09
135.33,2636.25,0,1.57,30,20.33,0,25,0,15.06,4,18,6,0,4.1
135.43,2617.25,0,1.57,30,20.33,0,25,0,15.06,4,18,5.84,0,4.12
135.53,2611,0,1.57,30,20.33,0,25,0,15.06,4,18,6.1,0,4.12
135.63,2608,0,1.56,30,20.33,0,25,0,15.06,4,18,6.03,0,4.13
135.73,2597,0,1.57,30,20.33,0,25,0,15.06,4,18,6,0,4.13
135.83,2589,0,1.55,30,20.33,0,25,0,15.06,4,18,6.01,0,4.13
135.93,2586,0,1.55,30,20.33,0,25,0,15.06,4,18,5.84,0,4.14
136.03,2575,0,1.54,30,20.33,0,25,0,15.06,4,18,5.7,0,4.14
136.13,2567.5,0,1.58,30,20.33,0,25,0,15.06,4,18,5.84,0,4.13
136.23,2565.25,0,1.59,30,20.33,0,25,0,15.06,4,18,6.36,0,4.13
136.34,2565.25,0,1.59,30,20.33,0,25,0,15.06,4,18,6.36,0,4.14
136.44,2525,0,1.58,30.5,20.33,0,25,0,15.06,4,18,6.28,0,4.13
136.54,2522.75,0,1.57,30,20.33,0,25,0,15.06,4,18,6.17,0,4.13
136.64,2523,0,1.58,30,20.33,0,25,0,15.06,4,18,6.22,0,4.14
136.74,2514.5,0,1.58,30,20.33,0,25,0,15.06,4,18,6.03,0,4.13
136.84,2504.5,0,1.59,30,20.33,0,25,0,15.06,4,18,6.24,0,4.13
136.95,2497,0,1.59,30,20.33,0,25,0,15.06,4,18,6.33,0,4.13
137.06,2484,0,1.59,30,20.33,0,25,0,15.06,4,18,6.38,0,4.14
137.16,2472.5,0,1.58,30,20.33,0,25,0,15.06,4,18,6.17,0,4.15
137.26,2468.75,0,1.56,30,20.33,0,25,0,15.06,4,18,6.15,0,4.15
137.37,2463.25,0,1.57,30,20.33,0,25,0,15.06,4,18,6.05,0,4.14
137.47,2454.25,0,1.56,30,20.33,0,25,0,15.06,4,18,6.12,0,4.14
137.57,2446.75,0,1.56,30,20.33,0,25,0,15.06,4,18,6.01,0,4.14
137.68,2441.25,0,1.56,30,20.33,0,25,0,15.06,4,18,5.87,0,4.13
137.78,2427,0,1.57,30,20.33,0,25,0,15.06,4,18,6.14,0,4.14
137.88,2419.5,0,1.58,30,20.33,0,25,0,15.06,4,18,5.93,0,4.14
137.99,2417,0,1.56,30,20.33,0,25,0,15.06,4,18,5.92,0,4.13
138.09,2404,0,1.55,30,20.33,0,25,0,15.06,4,18,5.86,0,4.14
138.19,2397.75,0,1.55,30,20.33,0,25,0,15.06,4,18,5.82,0,4.14
138.29,2392.75,0,1.54,30,20.33,0,25,0,15.06,4,18,5.76,0,4.14
138.40,2383.25,0,1.54,30,20.33,0,25,0,15.06,4,18,5.67,0,4.14
138.50,2373.5,0,1.55,30,20.33,0,25,0,15.06,4,18,5.67,0,4.12
138.61,2366.75,0,1.54,30,20.33,0,25,0,15.06,4,18,5.75,0,4.13
138.71,2357.75,0,1.54,30,20.33,0,25,0,15.06,4,18,5.64,0,4.13
138.82,2350.5,0,1.55,30,20.33,0,25,0,15.06,4,18,5.64,0,4.13
138.92,2340,0,1.56,30,20.33,0,25,0,15.06,4,18,5.78,0,4.13
139.02,2334.25,0,1.58,30,20.33,0,25,0,15.06,4,18,6.15,0,4.13
139.12,2328.75,0,1.57,30.5,20.33,0,25,0,15.06,4,18,6.17,0,4.13
139.22,2314.5,0,1.57,30,20.33,0,25,0,15.06,4,18,6.05,0,4.13
139.33,2306,0,1.55,30,20.33,0,25,0,15.06,4,18,5.69,0,4.14
139.43,2302.75,0,1.51,30,20.33,0,25,0,15.06,4,18,5.44,0,4.14
139.53,2294.75,0,1.54,30,20.33,0,25,0,15.06,4,18,5.37,0,4.15
139.63,2287,0,1.55,30,20.33,0,25,0,15.06,4,18,5.76,0,4.16
139.73,2276.5,0,1.53,30,20.33,0,25,0,15.06,4,18,5.7,0,4.13
139.83,2269.5,0,1.54,30,20.33,0,25,0,15.06,4,18,5.66,0,4.13
139.94,2264,0,1.55,30,20.33,0,25,0,15.06,4,18,5.63,0,4.15
140.05,2254.25,0,1.56,30,20.33,0,25,0,15.06,4,18,5.96,0,4.14
140.15,2250.5,0,1.55,30,20.33,0,25,0,15.06,4,18,6.01,0,4.14
140.25,2238.5,0,1.55,30,20.33,0,25,0,15.06,4,18,5.72,0,4.15
140.35,2236.25,0,1.54,30,20.33,0,25,0,15.06,4,18,5.69,0,4.14
140.45,2224.5,0,1.55,30,20.33,0,25,0,15.06,4,18,5.75,0,4.13
140.55,2215.5,0,1.54,30,20.33,0,25,0,15.06,4,18,5.92,0,4.16
140.66,2210.25,0,1.54,30,20.33,0,25,0,15.06,4,18,5.75,0,4.13
140.76,2196.75,0,1.53,30,20.33,0,25,0,15.06,4,18,5.86,0,4.14
140.87,2193,0,1.54,30,20.33,0,25,0,15.06,4,18,5.66,0,4.15
140.98,2179.5,0,1.54,30,20.33,0,25,0,15.06,4,18,5.82,0,4.13
141.08,2174.5,0,1.54,30,20.33,0,25,0,15.06,4,18,5.78,0,4.13
141.18,2167,0,1.54,30,20.33,0,25,0,15.06,4,18,5.72,0,4.14
141.29,2160,0,1.53,30,20.33,0,25,0,15.06,4,18,5.64,0,4.13
141.39,2147.75,0,1.53,30,20.33,0,25,0,15.06,4,18,5.49,0,4.13
141.5,2137.75,0,1.5,30.5,20.33,0,25,0,15.06,4,18,5.32,0,4.14
141.60,2123.5,0,1.52,30.5,20.33,0,25,0,15.06,4,18,5.58,0,4.14
141.70,2076.75,0,1.53,30.5,20.33,0,25,0,15.06,4,18,5.79,0,4.15
141.80,2058.75,0,1.53,30.5,20.33,0,25,0,15.06,4,18,5.5,0,4.12
141.90,2037.5,0,1.51,31,20.33,0,25,0,15.06,4,18,5.37,0,4.16
142.00,1977.25,0,1.51,31,20.33,0,25,0,15.06,4,18,5.49,0,4.13
142.10,1976.5,0,1.5,30,20.33,0,25,0,15.06,4,18,5.01,0,4.15
142.21,2005.25,0,1.51,28.5,20.33,0,25,0,15.06,4,18,5.09,0,4.15
142.32,1991.5,7.71,2.06,31.5,20.33,0,25,0,15.06,4,18,13.1,0,4.12
142.42,2072.5,7.03,2.07,27,20.33,0,25,0,15.06,4,18,16.08,0,3.95
142.52,2326.5,0,1.62,25.5,20.33,0,25,0,15.06,4,18,7.56,0,3.47
142.62,2371.75,0,1.47,28,20.33,0,25,0,15.06,4,18,4.8,0,2.77
142.72,2440.25,0,1.45,28.5,14.93,0,25,0,15.06,4,18,4.61,0,2.48
142.82,2492.5,0,1.47,28,14.24,0,25,0,14.82,2,18,4.73,0,2.09
142.92,2602.75,0,1.53,29,16.08,0,25,0,15.06,4,18,5.44,0,2.27
143.02,2615.75,0,1.58,30,14.81,0,25,0,15.06,4,18,6.05,0,2.18
143.12,2598.25,0,1.56,30.5,14.93,0,25,0,15.06,4,18,6.17,0,2.23
143.22,2596.75,0,1.57,30,16.77,0,25,0,15.06,4,18,5.81,0,2.3
143.33,2578.25,0,1.55,30.5,18.72,0,25,0,15.06,4,18,6,0,2.5
143.43,2557,0,1.53,30.5,20.33,0,25,0,15.06,4,18,5.58,0,2.88
143.53,2520,0,1.54,30,20.33,0,25,0,15.06,4,18,5.72,0,3.12
143.63,2508,0,1.54,30.5,20.33,0,25,0,15.06,4,18,5.69,0,3.39
143.73,2501.75,0,1.53,30,20.33,0,25,0,15.06,4,18,5.69,0,3.53
143.84,2479.75,0,1.53,30.5,20.33,0,25,0,15.06,4,18,5.45,0,3.73
143.94,2466.25,0,1.51,30,20.33,0,25,0,15.06,4,18,5.44,0,3.87
144.04,2456.75,0,1.51,30,20.33,0,25,0,15.06,4,18,5.34,0,3.92
144.14,2443.25,0,1.5,30,20.33,0,25,0,15.06,4,18,5.27,0,3.96
144.24,2430,0,1.49,30,20.33,0,25,0,15.06,4,18,5.1,0,4.03
144.34,2420.5,0,1.51,30.5,20.33,0,25,0,15.06,4,18,5.32,0,4.06
144.44,2413.75,0,1.49,30,20.33,0,25,0,15.06,4,18,5.15,0,4.08
144.55,2388.5,0,1.5,30,20.33,0,25,0,15.06,4,18,5.24,0,4.1
144.65,2383,0,1.49,30,20.33,0,25,0,15.06,4,18,4.94,0,4.1
144.75,2374.25,0,1.49,30,20.33,0,25,0,15.06,4,18,5.04,0,4.11
144.85,2359,0,1.51,30,20.33,0,25,0,15.06,4,18,5.07,0,4.11
144.96,2346,0,1.49,30,20.33,0,25,0,15.06,4,18,4.87,0,4.11
145.07,2335.75,0,1.48,30.5,20.33,0,25,0,15.06,4,18,4.84,0,4.12
145.18,2325.25,0,1.49,30,20.33,0,25,0,15.06,4,18,4.87,0,4.11
145.29,2309.75,0,1.48,30,20.33,0,25,0,15.06,4,18,4.84,0,4.13
145.40,2302.5,0,1.48,30,20.33,0,25,0,15.06,4,18,4.93,0,4.13
145.50,2286.75,0,1.48,30.5,20.33,0,25,0,15.06,4,18,4.93,0,4.15
145.60,2274.5,0,1.48,30,20.33,0,25,0,15.06,4,18,4.84,0,4.14
145.70,2268.25,0,1.48,30,20.33,0,25,0,15.06,4,18,4.87,0,4.13
145.80,2253.25,0,1.48,30.5,20.33,0,25,0,15.06,4,18,4.86,0,4.13
145.90,2244.75,0,1.48,30,20.33,0,25,0,15.06,4,18,4.87,0,4.14
146.01,2231,0,1.48,30,20.33,0,25,0,15.06,4,18,4.94,0,4.13
146.11,2224.75,0,1.47,30,20.33,0,25,0,15.06,4,18,4.82,0,4.12
146.21,2211.25,0,1.48,30,20.33,0,25,0,15.06,4,18,4.84,0,4.14
146.31,2198.5,0,1.47,30,20.33,0,25,0,15.06,4,18,4.87,0,4.13
146.41,2191.5,0,1.49,30,20.33,0,25,0,15.06,4,18,4.93,0,4.15
146.52,2183.5,0,1.46,30,20.33,0,25,0,15.06,4,18,4.68,0,4.13
146.63,2164.75,0,1.46,30,20.33,0,25,0,15.06,4,18,4.51,0,4.13
146.74,2157,0,1.45,30,20.33,0,25,0,15.06,4,18,4.59,0,4.14
146.84,2142.5,0,1.45,30,20.33,0,25,0,15.06,4,18,4.55,0,4.14
146.95,2134,0,1.45,30,20.33,0,25,0,15.06,4,18,4.45,0,4.15
147.06,2119.5,0,1.45,30,20.33,0,25,0,15.06,4,18,4.47,0,4.14
147.16,2105,0,1.44,30,20.33,0,25,0,15.06,4,18,4.42,0,4.14
147.26,2098,0,1.44,30.5,20.33,0,25,0,15.06,4,18,4.45,0,4.13
147.37,2089.25,0,1.44,30,20.33,0,25,0,15.06,4,18,4.34,0,4.15
147.47,2067.5,0,1.43,30,20.33,0,25,0,15.06,4,18,4.37,0,4.15
147.57,2058.75,0,1.44,30.5,20.33,0,25,0,15.06,4,18,4.39,0,4.12
147.67,2048,0,1.43,30,20.33,0,25,0,15.06,4,18,4.38,0,4.15
147.77,2036.75,0,1.43,30.5,20.33,0,25,0,15.06,4,18,4.34,0,4.12
147.88,2027.5,0,1.43,30.5,20.33,0,25,0,15.06,4,18,4.33,0,4.14
